user_id	message_ts
10013121	1553546944069
10006796	1554067289055
10016755	1552054102611
10007475	1554304993689
10001405	1553788460657
10001975	1553876052343
10005762	1554209989504
10022691	1552546549088
10012522	1553825143260
10016171	1553512654758
10009833	1554231798421
10006934	1554218986672
10013797	1554241119585
10000606	1553759784216
10018268	1553705303594
10025734	1553171870882
10009432	1554125026605
10007574	1553808081695
10007277	1553536005047
10017022	1553991231779
10004714	1553604176677
10001251	1552687544031
10016759	1554295259806
10008277	1553032440817
10002438	1553157395421
10011261	1553269527816
10001601	1553716291656
10017577	1553108591919
10024768	1553278543108
10000844	1553239181847
10018363	1553730174086
10016117	1553551143646
10019877	1553528130045
10012126	1553987653791
10011841	1554134036876
10016485	1552396046589
10002290	1554126745626
10019877	1553252116177
10019147	1553711777274
10012380	1553177777503
10002491	1553696484668
10022994	1553041650442
10018170	1552666421289
10001067	1552995770856
10016967	1553854471740
10023433	1551868979429
10019240	1553219508766
10016081	1552327017962
10022257	1552990252411
10010705	1551900990815
10016844	1553099649412
10015808	1553794267329
10010008	1552603654955
10009844	1552748639790
10000590	1554282555057
10005786	1554236652662
10007745	1554051347850
10008974	1552389531371
10015588	1552663289540
10008998	1554144206036
10001713	1554331973908
10023222	1552640655080
10019589	1554331131848
10000863	1554041205907
10025801	1553122278288
10021388	1554129050521
10024570	1552343717210
10015882	1552345392816
10007097	1553596443715
10001198	1552874356986
10020148	1553181760512
10009004	1554121684541
10017672	1554226460551
10018710	1553377761331
10009013	1552088196907
10003755	1553366482704
10020259	1553870108171
10016956	1552739861200
10019462	1551710973168
10009198	1552057833230
10021773	1553688655065
10017577	1552946958066
10018710	1553550765010
10023429	1551872392112
10005459	1551612298809
10018896	1552488541403
10001067	1553375484829
10015305	1554194970185
10020198	1553362954492
10022863	1554032512944
10015285	1551819038801
10015065	1553941459855
10000863	1553538958935
10015065	1554051073223
10022986	1553703379721
10022286	1553273074290
10004582	1552237447615
10008448	1553198345753
10001686	1553027459788
10008627	1553203174206
10019516	1553361219810
10003591	1553887782780
10001383	1552327123537
10016731	1551984807962
10024722	1553961453385
10011093	1553545924816
10023180	1554100662973
10015346	1553896488853
10015293	1553308663903
10001389	1554302126452
10018823	1553867028107
10008396	1554303604852
10016844	1553099594349
10008064	1553137341565
10023036	1552323201269
10004029	1553741391281
10005002	1552383099878
10014556	1553446471313
10021388	1552343407605
10012929	1551635887721
10008602	1554292710255
10017364	1554212096507
10004490	1554025179372
10002532	1554237139445
10025313	1552558436578
10018768	1552812729646
10003203	1553705706838
10018363	1553769063754
10020241	1553799703721
10017073	1552363304608
10011949	1553926701609
10012905	1554154294296
10006994	1554074440305
10011581	1552251181034
10002758	1554031937333
10002424	1551735119953
10017961	1552148334413
10007277	1553535984714
10001358	1553721671113
10025836	1553435369581
10014322	1553464279896
10007277	1553535972429
10022501	1552835607800
10000297	1554311982345
10001358	1553721692689
10016824	1553790559598
10002137	1553772507512
10007251	1553108705249
10001390	1554189401708
10015346	1553594116571
10005844	1552302515518
10018847	1554045078965
10021077	1553544865063
10020936	1553937210543
10000722	1553732744816
10008702	1552927521642
10001390	1554110881634
10015051	1554111145910
10023775	1551872359587
10015065	1553941523520
10020253	1552113378181
10013546	1553879489295
10015804	1554311884513
10008603	1552743250111
10020701	1552774879911
10021957	1552490351299
10022863	1552938014092
10008627	1553203199034
10010305	1552640961989
10017577	1553605727489
10003579	1552049119566
10010635	1553112661678
10018736	1551958738645
10017044	1554331360704
10009182	1551542005548
10014976	1553563195412
10015043	1553445627853
10015432	1551652843812
10019123	1551799878471
10000602	1553254554860
10001067	1553027027036
10016117	1553812762859
10022762	1552941436559
10016963	1553812623414
10000761	1554264350301
10016527	1552240013716
10015032	1554298009030
10018710	1554064837237
10010367	1554168220154
10017997	1553778711143
10002143	1554140882767
10010563	1552749617423
10006321	1552766635142
10007959	1554296056958
10009546	1553763805324
10011018	1553512297655
10018684	1553948729318
10018675	1554065557506
10010596	1553593243922
10024950	1553887157818
10002491	1553374114144
10022286	1553283860462
10002480	1553795694723
10015804	1554311833831
10007277	1553535971160
10000243	1553546765750
10016199	1553175211988
10003623	1552667552116
10002491	1553374092580
10022933	1552940394142
10015065	1554314935906
10022286	1553283818121
10008750	1553328279510
10021707	1554279804400
10012008	1553385942074
10006932	1551982598832
10023222	1552651901993
10002925	1554031112429
10023594	1552397230396
10006963	1552807929681
10016443	1553721671628
10012277	1554308154654
10002925	1554031097580
10002812	1554308884016
10000312	1553098458685
10002491	1553763458937
10000752	1553724721835
10001151	1551978973837
10020694	1553631144385
10002964	1553681576242
10024300	1553924381788
10010719	1552213166072
10018451	1552738065335
10013922	1552377185471
10018126	1554298988153
10020981	1553945897605
10020868	1553017105672
10015857	1553358543927
10020248	1553882337523
10018710	1553982559928
10010305	1552641018469
10023222	1553547388363
10013336	1552339714424
10018306	1551560806481
10005981	1554140648795
10019428	1553625824357
10019697	1551801537554
10022463	1553447423906
10010145	1554228581272
10011793	1554122664530
10012926	1552664045028
10023592	1552424111576
10011140	1553244621650
10016844	1553202420226
10004347	1552919801862
10012288	1552060866491
10003799	1553003106766
10011409	1553630974691
10024732	1553073123448
10019589	1553780292902
10000438	1554045162520
10002424	1551735139492
10004276	1553579386976
10015574	1552685024379
10014556	1554300722534
10018102	1551965203015
10008073	1553636532535
10018710	1554064820407
10000689	1552755351975
10023933	1553634280833
10019367	1554057731029
10002005	1553767973853
10013619	1553791597766
10007280	1553464003633
10025238	1554023153572
10010948	1551897578916
10007395	1552801025243
10022083	1553253709497
10015804	1553352454784
10002204	1553908157065
10016117	1553299223187
10003115	1551729475446
10015065	1554221340301
10008747	1552034692964
10013879	1553285715509
10012788	1553609713567
10009353	1554060933560
10005531	1552522545566
10016680	1554312083701
10000809	1553866281813
10018835	1553114359764
10018092	1553778307794
10016912	1554233066464
10023958	1553426732203
10006257	1553436476433
10010636	1554021625580
10004847	1553707212576
10001529	1553245094997
10006932	1551717174129
10007586	1553212173946
10007937	1552535942987
10013957	1554288413587
10007171	1553192667520
10001089	1551526280838
10015518	1552270303145
10008344	1553888024000
10018079	1554239821093
10022136	1553518622610
10023429	1551870509404
10016120	1552853120337
10008565	1553683274631
10002342	1552382257332
10021388	1553277686855
10020596	1554228547141
10009546	1552946928967
10013957	1554026707286
10001764	1552418995139
10006934	1553880059411
10018736	1552385631772
10019950	1552475565283
10022257	1553594020761
10023223	1551805056802
10010636	1553958668091
10015458	1553581248438
10022844	1553401821461
10010305	1552640999560
10020342	1552179280119
10023146	1553875378689
10000863	1553732625843
10020241	1553938993865
10012962	1553040138887
10016630	1553779487145
10010479	1553375479521
10019195	1554032617424
10016691	1553887343342
10007586	1553171031637
10024123	1554241178301
10008627	1553020340257
10011949	1553919182407
10022578	1553613208929
10006220	1553535850751
10019851	1552361830023
10022722	1553185145638
10019969	1553503604768
10000597	1551889831694
10008413	1553526839364
10015024	1554117023812
10004389	1553609594789
10006426	1552765835855
10016824	1553950787281
10007567	1553095666014
10009474	1551865009700
10021388	1552383278162
10017804	1552913508853
10005501	1554045033909
10008344	1553888047393
10013066	1553776882980
10021840	1554292900330
10012604	1554142118678
10009844	1552838473536
10017967	1553104099797
10008056	1553794682430
10010305	1552641009497
10008434	1553012770193
10001264	1552328215907
10002417	1551949702462
10019719	1554120909259
10005601	1553625874457
10002227	1553963912038
10016717	1552473884062
10021077	1553529981321
10001116	1554052991811
10000705	1552677032092
10019327	1554127564819
10022700	1552725156274
10024614	1553455674323
10014579	1552241775633
10012126	1554054912352
10017487	1552385646797
10025432	1553602701053
10015570	1554116630128
10005730	1552903991132
10024749	1552067285695
10013205	1553971662163
10025383	1553346109464
10009368	1553687018634
10015980	1554218702512
10002105	1553961926702
10005609	1552922786911
10002491	1553763385032
10004847	1553803649231
10013225	1554285448982
10006421	1553025814309
10022428	1552937880588
10003025	1554136705209
10016290	1554300544126
10018823	1553658771998
10021911	1552940868316
10022863	1553465705569
10006420	1551514359449
10000863	1554154296811
10015739	1553935925036
10004323	1552965447991
10022059	1553622991725
10004446	1553631273720
10003010	1553524716750
10015065	1554268789731
10015065	1554178049760
10015157	1551742146019
10012595	1554032354262
10018417	1553387714227
10016789	1553371853679
10010305	1552641043909
10006650	1553756957723
10014063	1553352734497
10007523	1552792794074
10020195	1551896304272
10009000	1553613711331
10018368	1553695644459
10004199	1554224618239
10007067	1553849520282
10023975	1553635435848
10003394	1554135107132
10007586	1553170970395
10020971	1553698794877
10010208	1553472670313
10007664	1553713255340
10002491	1553267673261
10020300	1551908607241
10019589	1553728957165
10000863	1553732640570
10017364	1553426353835
10016691	1554142749254
10003573	1553713458509
10021211	1552832520879
10010305	1552640957776
10018675	1554203280156
10001162	1551554465203
10002656	1553784216620
10006220	1553631068687
10023593	1553927595271
10011782	1552330700655
10018576	1553793671947
10016887	1553861103114
10002782	1552924776989
10018808	1551746466500
10003851	1553359689460
10013991	1553295930006
10010078	1553115121634
10006495	1553195194043
10023578	1551708663871
10009844	1552838467345
10002896	1552083685260
10010356	1554017327623
10009303	1552220166228
10013975	1552674091437
10009048	1552652248465
10012522	1553825192458
10004545	1553111099035
10025251	1552861709396
10021450	1554138966407
10021388	1552967299457
10010382	1553379778363
10012335	1552521310070
10021453	1553848765601
10024239	1553986094729
10012522	1553825114684
10013844	1552573545211
10018329	1553080947424
10017269	1552114587580
10024950	1553800347262
10018710	1553550776018
10007992	1552239580441
10014981	1552269880732
10010224	1553628328051
10014113	1552679651046
10002424	1551735159179
10016630	1553736263320
10018456	1554192380543
10019040	1554297383471
10007280	1553463951886
10005528	1554224103639
10008344	1553888022116
10008959	1553590142363
10023076	1552897633494
10021450	1554219918758
10025479	1554235722946
10013797	1554241126570
10010305	1552641032270
10005798	1552172015744
10001810	1551890107619
10000191	1553771256891
10014971	1551826420660
10003108	1554133194207
10015373	1552293055126
10022112	1552736622537
10025836	1553552149714
10002424	1551735102798
10008434	1553419789927
10000761	1554264304141
10024373	1552660950512
10020623	1551804054696
10009833	1554035069024
10007003	1553285133741
10003379	1554206759318
10007567	1552733410247
10008603	1552586154505
10012550	1552983049117
10015246	1554232996934
10006220	1553765322477
10018453	1553657876185
10023429	1551961367196
10009360	1552940096540
10010305	1552640981593
10013317	1553251379925
10023758	1553776203255
10007974	1552404809295
10014430	1552493156693
10004865	1552227007476
10018050	1552912291718
10022183	1552393380521
10012047	1554285224158
10012668	1552076161848
10024724	1553605148201
10007280	1553463997081
10025398	1553801885357
10001546	1552911141881
10022257	1553950150577
10023617	1553850750150
10021388	1552933378527
10022933	1553102077403
10000807	1554048280171
10002265	1552072827929
10014980	1552575668192
10021388	1553694193341
10006163	1554075785116
10020241	1553718613584
10013368	1552398664029
10020232	1553213730432
10018069	1553789305964
10019842	1554295990364
10006812	1552841965915
10013514	1552631903039
10024804	1552395391091
10003579	1552049036675
10002424	1551735176957
10019807	1554026071537
10016824	1553371822550
10014022	1554139839108
10000654	1554021316995
10019021	1552563139055
10018363	1553890665881
10013213	1551550595878
10008940	1551961604011
10016733	1552422028203
10004313	1552590635635
10021388	1554061057841
10002536	1552434304676
10005847	1552218625226
10018570	1552655334236
10008631	1552746360939
10023224	1552929644861
10010110	1551846731718
10011718	1554086237584
10004969	1554306450914
10001763	1552667384018
10020596	1554303252946
10015399	1553205047501
10025479	1554235783498
10013254	1553467105784
10021297	1554036029067
10018710	1554249575803
10001713	1554271530731
10018043	1553291992964
10008627	1553295551211
10007778	1553156645273
10021270	1554138415136
10004979	1554122006752
10016845	1554107352994
10001251	1553527759599
10025731	1553349875405
10023933	1553306192357
10023758	1553502928747
10018188	1554059603418
10018710	1553550839160
10016404	1553455005511
10007313	1553096726905
10016443	1553213496425
10008550	1553803357516
10014726	1552416236929
10025959	1554296230741
10007979	1554112663346
10003302	1553018145532
10016989	1553771737608
10009120	1552986610090
10012855	1553776760136
10015712	1553911626097
10000887	1553215179385
10018152	1554323346950
10021910	1553614673007
10022816	1553195599065
10016824	1553643090036
10022863	1554241705489
10002090	1552292692276
10008658	1554039187211
10005847	1552294382394
10016759	1554299968796
10025801	1554035446515
10011764	1553533373065
10015262	1553553539564
10018856	1553798747666
10018710	1553292884726
10025575	1553759755936
10012836	1552134558429
10025879	1553164550451
10003867	1554133563445
10005373	1553806811463
10021750	1553796551234
10018796	1552973730099
10016844	1552939180684
10005847	1552218652784
10001390	1552508287692
10022112	1552644918119
10005798	1552172062896
10024722	1553865807253
10019103	1554276372194
10001156	1553779820860
10008380	1553376371792
10000071	1551650053517
10025273	1551968571092
10022863	1553465768171
10000966	1553191167094
10008519	1553665848648
10023534	1553966741679
10001810	1552033597259
10022257	1553507727887
10008115	1554307574729
10001707	1553929652084
10003350	1553652977948
10002561	1553447171314
10016824	1553983738740
10002105	1554324387801
10019028	1554208565229
10002424	1554056061281
10015234	1554285276182
10025871	1552658877890
10002342	1552731466713
10011028	1554069535960
10016528	1553182923563
10008603	1553299838056
10024594	1553864561069
10021596	1553292703821
10002424	1552888680878
10019877	1553252125344
10015890	1551972093344
10003396	1552729537035
10019859	1553850579613
10024804	1552395368167
10021388	1552383200002
10013797	1553709614528
10022054	1552841990963
10015254	1552392024320
10022478	1553512699151
10010305	1552641007150
10016844	1553486979737
10016789	1553703573673
10011656	1552852285918
10007499	1554125924322
10019589	1553642722117
10008434	1552861421014
10012688	1552764935206
10023429	1551961422967
10017183	1552578988419
10002424	1551973113039
10001574	1553872680702
10004261	1552765946398
10008627	1553186550379
10016528	1554111072416
10022796	1553085537593
10000863	1554154330834
10015157	1551784115693
10017798	1552394957180
10023921	1553117777153
10005938	1552214001399
10023177	1552424776916
10006221	1552208970621
10006957	1553873358103
10006994	1554074504997
10018710	1553550759036
10025794	1552585574581
10024541	1553941349846
10017905	1553452766513
10023036	1552333985174
10025691	1553883205740
10003115	1551702974367
10007937	1552901081296
10001390	1552564235757
10025524	1552644082650
10025650	1553862812076
10021388	1552383244678
10017044	1554331359629
10007937	1552373312489
10006073	1553016168872
10002424	1553061526876
10023222	1552726992079
10023593	1553186115393
10015346	1553799233127
10011547	1553949849720
10018213	1552132939106
10018229	1553826301936
10010773	1554194791654
10014322	1553957805278
10023965	1551997636934
10024027	1554138584193
10016824	1553643032782
10010305	1552923701649
10023279	1552552950807
10013213	1551550647996
10002491	1553267650115
10006934	1554130369876
10002424	1552329426953
10003623	1553945297949
10020584	1554298601901
10018710	1554238159299
10022469	1554213516323
10012070	1552061389961
10012126	1554054925441
10023975	1552323937515
10023429	1551961379969
10004524	1553865269394
10023182	1553535764829
10008627	1553195757451
10011452	1554294678732
10016812	1552477351539
10022762	1554059928761
10025534	1553598171543
10010305	1553098714894
10004446	1553548534819
10008784	1554309847192
10010305	1552640947758
10000479	1552494112947
10011140	1552756266782
10023933	1553014113299
10018710	1553118157879
10003411	1553615451152
10002140	1552462759381
10017211	1552741306905
10009353	1554334047305
10023433	1552193170662
10020867	1554157371677
10025836	1553552207258
10017302	1553106604217
10013304	1552508828507
10009427	1553923602811
10017824	1552334978190
10018768	1552812725356
10009980	1551956959165
10016437	1552672786352
10024671	1554175780166
10021685	1552309504537
10012929	1552719500468
10004588	1551635461932
10000842	1551901154822
10022286	1553273001550
10014061	1554114084304
10022257	1553594007668
10019707	1553975092495
10010360	1553284893898
10019944	1553101060483
10017810	1552311021960
10019589	1553823517695
10008998	1554133212833
10003295	1553265989706
10003817	1553298612522
10010542	1554019783811
10025653	1553000396676
10015505	1553988617370
10001591	1554058080906
10015399	1553097888639
10015738	1551870711534
10001699	1553513827879
10009313	1553763699190
10019707	1552686207398
10000373	1554201149546
10001251	1553207822188
10001612	1553606656213
10001390	1553081637170
10006798	1553811170239
10008424	1552158585629
10008750	1553420158662
10008653	1553878587508
10014570	1554184785477
10015521	1554097721753
10012043	1553774076090
10021134	1553031032559
10014573	1553522507125
10015024	1554153961761
10006220	1554097606548
10017577	1552043264566
10015024	1554153960727
10015706	1553280473509
10011782	1552330766973
10024030	1553158816884
10006155	1554216514983
10008158	1554307421522
10020705	1553791190276
10001723	1552289027716
10004748	1553094611686
10002491	1553395703108
10009201	1553281350988
10003760	1553369476214
10025084	1554232192063
10005526	1554230618624
10009219	1551964213478
10018368	1553787460879
10013933	1553090715271
10011982	1554123625570
10009263	1553458805544
10009420	1553615836383
10000297	1552832308720
10015065	1554304158777
10002424	1551764427098
10022257	1553291755984
10013184	1552203404636
10001544	1553848521275
10023637	1554213025822
10010856	1553581359314
10008434	1553346049378
10008238	1552411787093
10024731	1554213431239
10024009	1553693604275
10010918	1552675255195
10015718	1554282338085
10012283	1552340370327
10001067	1553299987145
10007280	1553463983176
10013879	1553285691536
10009331	1552592807593
10006607	1553277473848
10023929	1554111138514
10023429	1551961386634
10000842	1551901107853
10010305	1552923680137
10015024	1554205636649
10015743	1551724494065
10022762	1552941415655
10005847	1552381907509
10002860	1553452911087
10023114	1553103768345
10014103	1553869849248
10021027	1553059889665
10001390	1554306417931
10001933	1554220441638
10021388	1553197844785
10015024	1554153937818
10011637	1553794407442
10021388	1554129072360
10002424	1552370356718
10012388	1553115823331
10013306	1551906707733
10020166	1553677231699
10017884	1551625789512
10012715	1553011885942
10009912	1551818818021
10021058	1554035103618
10021382	1552293320911
10012351	1554143133973
10010305	1552641019020
10023429	1551961356691
10025823	1553270374542
10017626	1553253118082
10009844	1552958119659
10011607	1554291571093
10006192	1552417358305
10009195	1554243964902
10025528	1552912283672
10025001	1554115922983
10007171	1553498826406
10022610	1553619087565
10005981	1553973938805
10010337	1553351488113
10010067	1554036772107
10007586	1553159238621
10009619	1552566291459
10007567	1554264291892
10018342	1554240688117
10020541	1552362295746
10011586	1552212185785
10003478	1554114901993
10021839	1554113740326
10009000	1554044182598
10000863	1553595162311
10022257	1553986398029
10022762	1553892353257
10015236	1552566726397
10002973	1553759857202
10012323	1553900577335
10013703	1554016270784
10016651	1552760553394
10018710	1553118200884
10015461	1553775622703
10013396	1553921371121
10015024	1554205631609
10012753	1553119592632
10018188	1553864016618
10016296	1553025857389
10023921	1553204189643
10020426	1553837636907
10002785	1553510021807
10002491	1553763368578
10002491	1553374125939
10022933	1552940368111
10023453	1552031950101
10013124	1553673362047
10003408	1553636428625
10015024	1554063853810
10014977	1552344272372
10014220	1553282787914
10008434	1552472372163
10007997	1552736475332
10014430	1552664068255
10008937	1553952695899
10002491	1553374083761
10014802	1553190647255
10007937	1552922809850
10015505	1554065486981
10010948	1553686333551
10010351	1552083056085
10023593	1553499587174
10001283	1553172558649
10023593	1552955131509
10002194	1552670872714
10011949	1553919219352
10022257	1553756653035
10003350	1554133482244
10023177	1552482223904
10021211	1552777439857
10005226	1552573834577
10017563	1552560388379
10018753	1554114089867
10008585	1551609138382
10022768	1552326137457
10021388	1553091245784
10015842	1554144569492
10016844	1553347815346
10020109	1553703475050
10022863	1553465725970
10005649	1553367935061
10025691	1554106734398
10017183	1552325448583
10010305	1552923726764
10002424	1551821612137
10020981	1553945931605
10012243	1554147944563
10018710	1553562172469
10023593	1553186117832
10002157	1553078487366
10021209	1552144239198
10010523	1553351948039
10023180	1554033258365
10020466	1551824774128
10004414	1553031016372
10016356	1553573902744
10017531	1553818070254
10009585	1552325975980
10023222	1553547363862
10013241	1554152553224
10023638	1553122950136
10024616	1553787375666
10017804	1552895521990
10003149	1553542723853
10021572	1554321282769
10018710	1553982526537
10002424	1551869134588
10024400	1554322335651
10012360	1553724541094
10008084	1554216308961
10015157	1551742075113
10023593	1553186127952
10020936	1554223646614
10018329	1553091727166
10018823	1553658751247
10015346	1553540095833
10021734	1553617660707
10002544	1552942157076
10022742	1553522476508
10004197	1553797949906
10023036	1552387969562
10023222	1552980399364
10021388	1553197779186
10007173	1553277202299
10009219	1552396218975
10025801	1553187137455
10017577	1553886490181
10004351	1554164456009
10009030	1554141871720
10008603	1552743259896
10001383	1552354080677
10001210	1554212944090
10025360	1553891849164
10015060	1551810025778
10002934	1553026894876
10018050	1554284978738
10006957	1553873367619
10003490	1553013150595
10011028	1554069472370
10024941	1553897107757
10001650	1552832998899
10013214	1552493686755
10001696	1553120875072
10022694	1553687677691
10016124	1554121234171
10016824	1553950831611
10012165	1553866845022
10006273	1553120374080
10024593	1551739417336
10015918	1553878299716
10008603	1553617376307
10007856	1551967280681
10021333	1551965201674
10020426	1554204282168
10016908	1553128779364
10013922	1553074389454
10002544	1553028607098
10002719	1553903084298
10016535	1553457710496
10025287	1554027530236
10009353	1554076416862
10023076	1553029967243
10025943	1554052545392
10003349	1554143552275
10021719	1552488625317
10023222	1553547403860
10005847	1552381942168
10007134	1551859174673
10021388	1554299199571
10021388	1554061137981
10015024	1554205638380
10011782	1553029887056
10019327	1553787348534
10024644	1553126139898
10010305	1553098726595
10003394	1554135047572
10016663	1553020262612
10002424	1552975174009
10016989	1554104710789
10022054	1553010695242
10009004	1553843089364
10004545	1553523445006
10015739	1553978682509
10010356	1553559900860
10021572	1554321252299
10008449	1554277846159
10025946	1551541282635
10002430	1553259124685
10021243	1551632517510
10005798	1552172051104
10000828	1552927185399
10003022	1554053043579
10023593	1552955197858
10018342	1554240650098
10009844	1553013058227
10002424	1552283950842
10007475	1553886939218
10018342	1554197457157
10010087	1552410748231
10000071	1551900219902
10005730	1553544156420
10009884	1554070687679
10009374	1553874577461
10020259	1553902504952
10004330	1553951363286
10022734	1554290947890
10018188	1554039827249
10017251	1554210803383
10022597	1552419928960
10007361	1553360398808
10011637	1553638625054
10000863	1554237212435
10016824	1553643026737
10018886	1552857565157
10015571	1553858753216
10025801	1553380957019
10023536	1553266079027
10020936	1553445416573
10021188	1553527542187
10001358	1553721696679
10022863	1553944315485
10014348	1553798681779
10024815	1552218010379
10006957	1553873409312
10016487	1552151955332
10010315	1552676297080
10012961	1552119778389
10020195	1551874612718
10005107	1553079529641
10011949	1553990705913
10012388	1553094191931
10001275	1551633287105
10021388	1552579723215
10002424	1552283960539
10004622	1554335667212
10007608	1554226731827
10016630	1554085651001
10022474	1553441197404
10015065	1554051020278
10010305	1552641021301
10000980	1552577940872
10003898	1551955213000
10019772	1554038667380
10015301	1553860265648
10023125	1554123797021
10018710	1553550764016
10025116	1553687570690
10013546	1553560468406
10009474	1552242648652
10012778	1552167192206
10000568	1552181035951
10001390	1552295145895
10013893	1553691620869
10023236	1553008630260
10022339	1553961391580
10025650	1552476204804
10013368	1552054702903
10023410	1552291822020
10019645	1553962364778
10009833	1554151095519
10006966	1554267157645
10000534	1553492397652
10004199	1553252684126
10023933	1553014021798
10018896	1552488512685
10000071	1553029893087
10002860	1553637104736
10022542	1553884482813
10015701	1552682224420
10017044	1554221141773
10020931	1553880675172
10008344	1553709372214
10015505	1554065449765
10014189	1553328856576
10016226	1554005193949
10002896	1552083706276
10000476	1552636725062
10003413	1553693558704
10025267	1553599567623
10011799	1553162332982
10016846	1554046797816
10024073	1553532216510
10016592	1553557434173
10010305	1553098683826
10014669	1553278541635
10023976	1551674114183
10012221	1553725386706
10015024	1554303558427
10003841	1553545683666
10013609	1552568924225
10009888	1553782309198
10019773	1554060595800
10025914	1554329588734
10008434	1553346104974
10012388	1553270275835
10002409	1552990009334
10009544	1553771834864
10007937	1552633462788
10010781	1553102896901
10017209	1553361203870
10024590	1554266237954
10010357	1554136157412
10002491	1553374146031
10000809	1552355619020
10018268	1554294094159
10008603	1553617475907
10002491	1553267649527
10015858	1554216890416
10004446	1553631254807
10000863	1553776220660
10012590	1552556414904
10018595	1554196494609
10012335	1552498893094
10019955	1553983479507
10015065	1554196160548
10005487	1554144095180
10020819	1553281902980
10023195	1553620807663
10015065	1554113909573
10020134	1552657789327
10008158	1554307376968
10024657	1553788134113
10013879	1553285759166
10004646	1553709182168
10009360	1553546282956
10016226	1552932032063
10016759	1554298448871
10008344	1553625377512
10025871	1554192145438
10022257	1553639167866
10009000	1553960998125
10016694	1553455989251
10017695	1554159009402
10020867	1554157431581
10023222	1553547355465
10016651	1552901266578
10013368	1552054664762
10013844	1552660252187
10016646	1552677591170
10018675	1554221626009
10012522	1553825169573
10023290	1552059134382
10009686	1553262365380
10024726	1553542048807
10013609	1553725846315
10013304	1552208275017
10004602	1553183358064
10007594	1554125032134
10001757	1553300408817
10009844	1552748571844
10000489	1552431908955
10023542	1551781027829
10016464	1553605081941
10006810	1553812502506
10013059	1553713510155
10023437	1553790528569
10001763	1552830507755
10014689	1553791453843
10018950	1552332262113
10015215	1554005593169
10007499	1553796020871
10023222	1553676724858
10000071	1551987822947
10014971	1551826391686
10016630	1553912863114
10023185	1551714331095
10021388	1553277641104
10013637	1553799033473
10015065	1553771224321
10023429	1552168117330
10022711	1553263699066
10025879	1553968037266
10019589	1553631729747
10020552	1553542943034
10008110	1553299611977
10005828	1553942433561
